Temperature,Humidity,Wind Speed,Wind Bearing,Visibility,Pressure,Disease,Disease in number
26.3,58,8,261,7.9,1015,Early Blight,1
21.7,73,4.5,166,12.6,1014.7,Late Blight,0
22.8,69,3.7,92,10.3,1015.6,Early Blight,1
24.9,63,5.8,234,9.1,1014.3,Late Blight,0
20.3,77,3,71,11.4,1015.2,Early Blight,1
25.6,61,7.5,312,8.2,1015.5,Late Blight,0
21.5,73,5,198,11.1,1015.8,Early Blight,1
27.2,58,7.8,212,8.3,1015.2,Late Blight,0
24,69,6.5,294,8.7,1016,Early Blight,1
19.9,78,3.6,54,10.4,1013.9,Late Blight,0
26.9,57,9.1,276,7.6,1014.9,Early Blight,1
22.4,72,4.1,136,12.2,1014.6,Late Blight,0
23.6,68,3.2,109,10.9,1015.5,Early Blight,1
25.1,64,5.3,221,9.3,1014.4,Late Blight,0
20.8,77,3.2,62,11.8,1015.1,Early Blight,1
27.5,56,8.7,305,8.5,1015.4,Late Blight,0
20.9,72,4.6,202,11.4,1015.4,Early Blight,1
24.9,64,5.7,112,9.7,1014.8,Late Blight,0
23,69,6.4,285,8.6,1016.2,Early Blight,1
19.7,78,3.1,37,11,1013.7,Late Blight,0
27.1,58,8.3,256,7.8,1014.8,Early Blight,1
22.1,73,4.3,154,12.4,1014.5,Late Blight,0
23.1,74,6.2,187,11,1015.1,Late Blight,0
20.9,79,3.8,94,10.2,1016.2,Early Blight,1
24.5,68,7,305,8.7,1013.9,Late Blight,0
22,73,4.3,131,9.9,1014.8,Early Blight,1
25.6,63,8.5,256,7.6,1014.2,Late Blight,0
20.8,77,3.1,110,12.5,1015.5,Early Blight,1
26.9,61,9.1,289,6.9,1015.7,Late Blight,0
21.5,72,5,160,10.8,1014.4,Early Blight,1
24,69,6.4,221,9.1,1015.3,Late Blight,0
20.3,78,3.7,82,10.6,1016.1,Early Blight,1
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
23.8,68,5.1,195,9.9,1015.5,Early Blight,1
26.2,62,6.8,306,8.4,1016.1,Late Blight,0
19.7,76,4,93,11.9,1015.1,Early Blight,1
28,57,9.3,21,8.9,1014.6,Late Blight,0
21.2,74,3.4,123,11.6,1015.7,Early Blight,1
24.5,64,2.1,234,9.3,1014,Late Blight,0
22.1,71,5.7,171,10.2,1015.3,Early Blight,1
27.2,60,6.2,323,8.8,1015,Late Blight,0
20.8,75,3.1,135,11.5,1014.7,Early Blight,1
29.2,56,8.6,9,8.6,1015.2,Late Blight,0
23.7,68,5.2,192,10.1,1015.4,Early Blight,1
26.4,61,6.9,304,8.3,1016.2,Late Blight,0
19.8,76,3.9,94,11.8,1015.2,Early Blight,1
28.1,57,9.1,23,8.8,1014.5,Late Blight,0
21.3,74,3.5,122,11.5,1015.6,Early Blight,1
24.4,64,2.2,232,9.2,1013.9,Late Blight,0
22.2,71,5.8,170,10.1,1015.2,Early Blight,1
27.1,60,6.1,322,8.7,1014.9,Late Blight,0
20.7,75,3,134,11.4,1014.6,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.5,71,5.5,156,10.5,1016.1,Early Blight,1
25.8,62,7.6,273,8.7,1014.2,Late Blight,0
18.9,78,3.1,95,11.7,1015.3,Early Blight,1
27.2,59,9.1,336,8.4,1014.8,Late Blight,0
21.6,73,4.8,178,10.9,1015.7,Early Blight,1
24.1,66,2.5,245,9.8,1014.3,Late Blight,0
22.7,70,6,187,10.3,1015.6,Early Blight,1
25.3,63,8.1,302,8.8,1014.7,Late Blight,0
20.7,74,3.8,128,11.4,1015.2,Early Blight,1
28,58,7.9,324,9,1014.6,Late Blight,0
23,69,4.7,146,10.7,1015.9,Early Blight,1
26.5,61,9.3,290,8.5,1014.4,Late Blight,0
20.2,77,2.9,85,12.1,1015.4,Early Blight,1
29.3,55,8.9,11,8.5,1015,Late Blight,0
22.8,69,5.2,197,10.1,1015.4,Early Blight,1
24.9,64,2.8,235,9.6,1014.5,Late Blight,0
21.8,72,5.7,167,10.4,1015.6,Early Blight,1
27.6,59,8.3,314,8.6,1014.9,Late Blight,0
19.9,76,3.7,108,11.2,1014.9,Early Blight,1
28.4,57,7.4,339,8.3,1014.5,Late Blight,0
22.1,71,4.5,153,10.8,1015.5,Early Blight,1
26,61,6.9,278,9.3,1014.6,Late Blight,0
20.3,75,3.5,112,11.5,1015.1,Early Blight,1
20.8,68,4.1,192,10.4,1015.5,Early Blight,1
25.5,62,6.5,298,8.5,1016.2,Late Blight,0
22.1,72,3.9,118,11.2,1014.8,Early Blight,1
27.3,59,9.1,201,9.6,1014.9,Late Blight,0
21.6,74,5.3,172,12.6,1015.8,Early Blight,1
24.9,66,2.8,249,8.1,1014,Late Blight,0
23.4,69,4.9,163,10.8,1015.5,Early Blight,1
26.8,61,8.3,305,9.1,1016.2,Late Blight,0
22.6,71,3.5,136,11.4,1014.8,Early Blight,1
28.1,58,10,192,9.8,1014.9,Late Blight,0
21.9,73,5.7,198,12.1,1015.8,Early Blight,1
25.2,65,2.3,227,8.3,1014,Late Blight,0
20.5,69,3.9,127,10.5,1015.5,Early Blight,1
26,62,7.2,284,8.6,1016.2,Late Blight,0
23,70,4.7,153,10.9,1014.8,Early Blight,1
28.6,57,9.7,218,9.5,1014.9,Late Blight,0
21,75,5.1,157,12.2,1015.8,Early Blight,1
24.5,67,2.5,238,8.7,1014,Late Blight,0
22.8,71,3.9,134,11.3,1015.5,Early Blight,1
27.8,60,8.8,295,9.2,1016.2,Late Blight,0
20.3,73,4.8,107,10.8,1014.8,Early Blight,1
25.8,64,2,249,8.4,1014,Late Blight,0
21.4,74,5.5,179,12.4,1015.8,Early Blight,1
24,66,4.1,175,10.7,1015.5,Late Blight,0
23.2,69,4.5,147,10.6,1015.5,Early Blight,1
26.5,61,7.5,305,8.8,1016.2,Late Blight,0
22.3,72,3.6,123,11.1,1014.8,Early Blight,1
27,59,9.3,209,9.3,1014.9,Late Blight,0
21.8,73,5.9,188,12.5,1015.8,Early Blight,1
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
23.8,68,4.7,157,10.1,1015.5,Early Blight,1
26.9,62,7.1,317,8.4,1016.1,Late Blight,0
19.4,77,4,79,12.1,1014.9,Early Blight,1
28,58,8.9,41,9.2,1014.6,Late Blight,0
21.4,73,3.4,107,11.8,1015.7,Early Blight,1
24.8,64,1.9,223,9.5,1014.2,Late Blight,0
22.2,70,5.5,180,10.2,1015.3,Early Blight,1
27.2,60,6.2,333,8.8,1015,Late Blight,0
20.7,76,3.1,150,11.5,1014.7,Early Blight,1
29.3,55,8.6,354,8.6,1015.2,Late Blight,0
23.9,67,4.6,175,10,1015.4,Early Blight,1
26.7,63,7,298,8.6,1016.1,Late Blight,0
19.9,75,4.2,102,11.2,1014.9,Early Blight,1
28.1,57,9,28,9.1,1014.5,Late Blight,0
21.3,72,3.5,131,11.9,1015.6,Early Blight,1
24.7,64,1.8,241,9.6,1014.3,Late Blight,0
22.3,69,5.4,191,10.4,1015.2,Early Blight,1
27.1,61,6.1,314,8.7,1015,Late Blight,0
20.8,75,3,129,11.4,1014.6,Early Blight,1
21.5,72,5.4,189,9.8,1016.1,Early Blight,1
23.8,64,6.1,259,9.2,1015.2,Late Blight,0
20.3,77,3.1,111,10.5,1014.7,Early Blight,1
26.7,59,8.7,312,8.6,1015.8,Late Blight,0
22.9,73,5.2,193,10.3,1015.6,Early Blight,1
25.1,66,2.9,225,9.7,1015.1,Late Blight,0
19.5,78,4.2,97,11.9,1014.4,Early Blight,1
27.4,57,7.6,337,8.8,1015.5,Late Blight,0
20.8,74,3.6,135,11.2,1015.2,Early Blight,1
28.9,55,9.5,5,8.5,1014.9,Late Blight,0
22,71,4.8,168,10.9,1015.3,Early Blight,1
23.5,68,5,198,9.8,1015.6,Late Blight,0
26.8,62,6.7,308,8.5,1016,Early Blight,1
19.6,76,4.1,92,12,1015,Late Blight,0
28.2,57,9.2,19,9,1014.7,Early Blight,1
21.1,74,3.3,124,11.7,1015.8,Late Blight,0
24.6,64,2,236,9.4,1014.1,Early Blight,1
22,71,5.6,172,10.3,1015.4,Late Blight,0
27.3,60,6.3,324,8.9,1015.1,Early Blight,1
20.9,75,3.2,136,11.6,1014.8,Late Blight,0
29.1,56,8.5,8,8.7,1015.3,Early Blight,1
20.1,76,3.8,102,11.3,1015.5,Late Blight,0
25.5,63,7.3,289,8.3,1015.7,Early Blight,1
19.9,77,4.5,85,11.5,1014.2,Late Blight,0
27.8,58,9,45,8.4,1015.9,Early Blight,1
22.7,70,4.7,156,10.6,1014.6,Late Blight,0
24.9,65,6.4,277,8.8,1015.3,Early Blight,1
20.5,75,3.7,129,11.4,1015.4,Late Blight,0
26.3,61,8.1,301,9.1,1014.8,Early Blight,1
23.2,72,4.6,186,10.1,1015.1,Early Blight,1
26.5,63,6.3,260,8.3,1015.5,Late Blight,0
20.9,76,3.5,128,10.8,1014.6,Early Blight,1
27.4,59,7.9,312,9.6,1014.2,Late Blight,0
21.8,73,5.2,157,11.9,1015.9,Early Blight,1
24.9,64,1.8,231,8.7,1013.9,Late Blight,0
22.5,71,5.9,169,10.5,1015.2,Early Blight,1
25.8,62,6.9,292,9.1,1015.3,Late Blight,0
19.7,77,3.2,113,12.2,1014.7,Early Blight,1
29.3,56,8.1,7,8.6,1015.4,Late Blight,0
23.5,70,4.4,196,10.2,1015.4,Early Blight,1
27.1,61,7.6,286,9.3,1014.8,Late Blight,0
20.6,75,4,106,11.4,1015.6,Early Blight,1
24.3,65,2.5,222,9.5,1014.3,Late Blight,0
21,74,5.4,147,11.1,1015.7,Early Blight,1
25.5,63,5.9,273,8.5,1015,Late Blight,0
22.1,72,3.9,135,10.6,1014.9,Early Blight,1
26.8,60,8.2,298,9.2,1014.4,Late Blight,0
19.5,77,2.9,97,12.4,1014.5,Early Blight,1
28.9,57,9,19,8.8,1015.2,Late Blight,0
23.6,69,4.9,184,10.3,1015.3,Early Blight,1
26.3,62,7.1,278,9,1015.4,Late Blight,0
20.4,75,4.4,116,11.3,1015.5,Early Blight,1
24.7,64,2.2,238,8.8,1014.1,Late Blight,0
21.6,73,5.8,163,11.6,1015.8,Early Blight,1
25.9,62,6.6,289,9.2,1015.1,Late Blight,0
19.8,76,3.1,123,11,1014.9,Early Blight,1
27.6,59,8,318,9.5,1014.6,Late Blight,0
22.7,71,5.3,176,10.4,1015,Early Blight,1
24.5,58,5.3,193,9.5,1013.2,Early Blight,1
27.1,52,6.2,218,10.8,1015.5,Late Blight,0
19.9,67,4.1,102,11.1,1014.1,Early Blight,1
23.4,61,9.4,296,8.2,1012.6,Late Blight,0
21.6,70,3.9,120,11.6,1014.8,Early Blight,1
26.3,56,2.3,229,9.6,1013.9,Late Blight,0
22.8,63,4.8,163,10.4,1014.4,Early Blight,1
28.4,49,7.5,308,8.5,1015.2,Late Blight,0
20.7,68,3.1,115,12.1,1015,Early Blight,1
25.6,55,8.2,302,9,1013.3,Late Blight,0
22.1,64,5.9,172,10.2,1015.7,Early Blight,1
27.7,51,6.5,233,10.5,1015.8,Late Blight,0
20,67,3.7,100,11.8,1014.9,Early Blight,1
23.8,60,2.6,222,9.3,1014.2,Late Blight,0
25.1,57,5.6,286,9.7,1013,Early Blight,1
29.2,48,7.1,323,8.8,1015.6,Late Blight,0
21.8,69,4.3,135,11.3,1015.3,Early Blight,1
24.9,56,2.9,251,9.1,1013.7,Late Blight,0
19.7,69,3.9,106,11.4,1014.7,Early Blight,1
23.5,62,7.8,306,8.4,1012.9,Late Blight,0
20.8,67,3.2,118,12,1015.1,Early Blight,1
26.9,53,8.1,298,9.1,1014.4,Late Blight,0
22.2,65,6.1,162,10.1,1015.6,Early Blight,1
27.5,50,6.9,227,10.6,1015.7,Late Blight,0
20.1,68,3.5,103,11.9,1015.2,Early Blight,1
23.9,59,2.2,234,9.4,1014.3,Late Blight,0
25.3,56,5.2,272,9.5,1013.1,Early Blight,1
29,49,6.7,319,8.9,1015.4,Late Blight,0
21.9,68,4.5,142,11.2,1015.2,Early Blight,1
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
25.2,63,4.3,87,10.9,1014.9,Early Blight,1
23.8,67,2.7,203,9.8,1015.5,Late Blight,0
21.5,73,4.8,108,11.4,1015.1,Early Blight,1
28.5,58,7.5,31,8.2,1014.4,Late Blight,0
22.4,70,6.1,152,10.6,1015.6,Early Blight,1
26.9,62,5.5,291,8.6,1016.2,Late Blight,0
20.2,76,3.9,105,12.1,1015,Early Blight,1
27.5,59,8.3,358,8.5,1014.3,Late Blight,0
22.8,69,4.7,163,10.2,1015.7,Early Blight,1
25.1,64,2.8,230,9.5,1014.2,Late Blight,0
23,68,3.9,146,10.8,1015.6,Early Blight,1
27.6,59,6.8,349,8.6,1014.4,Late Blight,0
21.3,74,3.6,114,11.8,1015.9,Early Blight,1
26,61,7.1,297,9.3,1015,Late Blight,0
19.9,76,2.8,83,12.2,1014.9,Early Blight,1
28.1,57,9,21,9.1,1014.8,Late Blight,0
22.7,69,5.4,141,10.5,1015.7,Early Blight,1
26.7,62,4.2,278,8.8,1016.1,Late Blight,0
20.6,75,3.1,130,11.5,1014.8,Early Blight,1
24.1,63,5.8,208,9.3,1016.3,Late Blight,0
19.8,75,3.2,95,11.9,1015.1,Early Blight,1
23.4,68,4.5,193,10.5,1014.9,Late Blight,0
20.7,74,4.1,103,11.2,1015.5,Early Blight,1
25.8,59,9.6,322,7.8,1016.1,Late Blight,0
21.9,70,5.3,176,10.9,1015.3,Early Blight,1
28.1,54,10.2,18,7.9,1014.7,Late Blight,0
20.4,73,3.4,114,12.1,1015.9,Early Blight,1
24.9,62,2.5,230,8.5,1014.2,Late Blight,0
22.5,67,5.1,183,10.2,1015.2,Early Blight,1
27.3,55,7.3,298,9.1,1015.4,Late Blight,0
21.8,70,4.8,143,11.3,1014.8,Early Blight,1
26.2,60,8.6,302,9.3,1015.1,Late Blight,0
19.9,76,3.5,91,11.8,1015.6,Early Blight,1
24.7,63,6.1,206,9,1014.3,Late Blight,0
20.6,74,4,98,11.4,1015.4,Early Blight,1
23.8,67,2.8,226,9.7,1015.7,Late Blight,0
21.3,73,5,164,10.7,1015.1,Early Blight,1
25.9,59,9.8,325,7.6,1015.8,Late Blight,0
22.6,66,5.5,188,10.4,1014.8,Early Blight,1
28.4,53,11.1,14,7.4,1014.4,Late Blight,0
21.7,70,4.6,137,11.1,1014.9,Early Blight,1
26.3,59,8.9,311,9.2,1015.3,Late Blight,0
19.7,75,3.1,102,12,1015.2,Early Blight,1
24.8,62,2.2,235,8.8,1014.1,Late Blight,0
22.4,67,4.8,170,10.3,1015,Early Blight,1
27.1,56,6.7,289,8.6,1014.9,Late Blight,0
20.8,73,3.7,107,11.6,1015.5,Early Blight,1
25,61,5.8,198,9.5,1014.4,Late Blight,0
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
24.4,62,4.8,158,9.3,1014.4,Early Blight,1
23.9,64,2.7,238,10.8,1014.9,Late Blight,0
22.7,70,4.1,118,12,1015.6,Early Blight,1
25.9,58,7.9,27,8.1,1015.5,Late Blight,0
21.6,73,3.9,162,11.3,1015.1,Early Blight,1
26.4,61,8,355,8.4,1014.8,Late Blight,0
20.1,77,4.4,85,11.4,1014.7,Early Blight,1
28.7,55,9.4,4,8.2,1015.2,Late Blight,0
23,69,3.7,174,11.1,1014.3,Early Blight,1
26.6,59,6.3,14,9.2,1015.5,Late Blight,0
21.8,72,4.8,98,10.7,1015.1,Early Blight,1
27.9,54,9.6,330,8.3,1015.3,Late Blight,0
22.5,70,5.2,203,10.5,1015.7,Early Blight,1
24.9,63,1.9,195,10,1015.1,Late Blight,0
20.8,75,3.4,105,11.9,1014.9,Early Blight,1
29.4,56,8.2,357,8.6,1015.7,Late Blight,0
23.7,66,3,224,10.2,1014.1,Early Blight,1
26.2,60,7.8,344,8.1,1014.4,Late Blight,0
21.4,73,4.4,140,11.4,1015.4,Early Blight,1
24.5,70,7.2,245,10,1015.5,Early Blight,1
22.1,60,5.1,179,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.9,72,6.1,174,10.1,1015.1,Early Blight,1
25.6,65,9.3,327,8.8,1014.2,Late Blight,0
23.2,68,4.2,155,10.9,1015.3,Early Blight,1
27.1,63,7.5,11,8.6,1015.6,Late Blight,0
22,73,2.9,127,11.6,1014.7,Early Blight,1
26.9,58,10,284,8.4,1014.4,Late Blight,0
22.4,71,5.5,168,9.8,1015,Early Blight,1
25.3,64,3.8,222,10.4,1014.5,Late Blight,0
20.5,74,3.1,136,11.8,1015.7,Early Blight,1
28.3,56,8.2,5,9,1015.2,Late Blight,0
23.1,69,4.7,143,10.7,1015.4,Early Blight,1
26.8,61,6.7,308,8.5,1016,Late Blight,0
19.6,77,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
22.8,68,5,198,9.8,1015.6,Early Blight,1
25.9,63,7.8,350,8.3,1014.3,Late Blight,0
23,70,4,167,10.8,1015.2,Early Blight,1
23.1,68,6.3,198,9.6,1015.3,Early Blight,1
26.7,62,7.9,320,8.1,1016.1,Late Blight,0
20.2,75,3.7,98,11.8,1015.1,Early Blight,1
28.5,57,10.2,27,8.5,1014.6,Late Blight,0
21.9,71,5.3,172,10.6,1015.6,Early Blight,1
24.3,64,2.9,246,9.7,1014.4,Late Blight,0
22.1,71,4.9,145,10.2,1015.5,Early Blight,1
27.1,60,8.1,314,8.6,1015.2,Late Blight,0
20.4,75,3.4,120,11.4,1014.9,Early Blight,1
29.2,56,9.5,12,8.9,1015.4,Late Blight,0
21.8,72,4.8,188,10.7,1015.7,Early Blight,1
25.8,63,6,292,8.8,1014.8,Late Blight,0
19.9,76,3,88,12.2,1015.2,Early Blight,1
27.9,59,7.3,335,8.3,1015,Late Blight,0
22.7,69,5.7,213,9.9,1015.1,Early Blight,1
25.2,64,3.7,267,9.2,1014.2,Late Blight,0
21.3,74,4.6,153,11.9,1015.4,Early Blight,1
26.4,62,5.4,300,8.4,1014.9,Late Blight,0
20.6,75,3.2,110,11.6,1015,Early Blight,1
28.3,57,9.7,34,8.8,1014.8,Late Blight,0
22.3,71,5.2,165,10.4,1015.2,Early Blight,1
24.8,64,2.5,228,9.5,1014.5,Late Blight,0
22.2,70,4.7,156,10.1,1015.6,Early Blight,1
27.6,59,6.9,339,8.1,1015.3,Late Blight,0
20.1,76,2.8,80,12.1,1015.3,Early Blight,1
28.9,56,8.9,3,9.1,1015.5,Late Blight,0
21.5,73,4.4,134,11.5,1015.9,Early Blight,1
25.6,63,4.8,277,8.7,1014.6,Late Blight,0
19.8,76,3.1,94,12.4,1014.8,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
27.9,54,6.3,150,8.6,1013.1,Late Blight,0
20.5,72,4.5,210,9.8,1015.2,Early Blight,1
24.6,65,3.8,300,11.2,1015.9,Late Blight,0
19.3,80,3.1,91,10,1014.3,Early Blight,1
25.7,61,8.2,26,9.3,1014.7,Late Blight,0
23.4,70,4.2,270,10.4,1015.4,Early Blight,1
26.8,57,7.4,89,8.7,1016.3,Late Blight,0
18.9,78,2.1,125,11.7,1014.2,Early Blight,1
27.3,54,9.1,311,9.1,1014.6,Late Blight,0
20.8,73,4.4,197,11.4,1015.7,Early Blight,1
24.2,68,5.9,178,9.5,1015.6,Early Blight,1
27.6,56,6.5,237,8.2,1016.1,Late Blight,0
19.7,77,3.5,109,11.5,1014.9,Early Blight,1
25.3,62,7.9,31,9,1015.2,Late Blight,0
21.5,74,5,202,10.9,1015.3,Early Blight,1
23.9,69,4.8,310,10.1,1015.3,Early Blight,1
25.1,64,3.6,220,11.3,1016,Late Blight,0
18.6,79,2.2,97,10.3,1014.1,Early Blight,1
26.5,58,8,311,9.6,1014.8,Late Blight,0
20.4,73,4.1,158,11.1,1015.9,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
25.8,63,6.5,289,10.5,1015.3,Late Blight,0
20.5,77,3.9,145,11.8,1016,Early Blight,1
26.9,59,9.6,16,8.2,1015.1,Late Blight,0
21.8,74,5.2,189,10.9,1015.6,Early Blight,1
24.6,68,5,198,9.8,1015.6,Early Blight,1
26.8,62,6.7,308,8.5,1016,Late Blight,0
19.6,76,4.1,92,12,1015,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
21.1,74,3.3,124,11.7,1015.8,Early Blight,1
24.6,64,2,236,9.4,1014.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
27.3,60,6.3,324,8.9,1015.1,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
29.1,56,8.5,8,8.7,1015.3,Late Blight,0
23.1,70,4.7,160,9.9,1014.9,Early Blight,1
25.2,64,7,275,8.7,1015.5,Late Blight,0
20.3,75,3.6,109,11.2,1014.7,Early Blight,1
27.5,58,9.8,29,8.6,1015,Late Blight,0
22.1,73,4.8,188,10.8,1015.7,Early Blight,1
24,67,2.2,224,9.3,1014.2,Late Blight,0
21.7,72,5.4,160,10.4,1015.2,Early Blight,1
27.9,59,6.7,310,9.1,1014.8,Late Blight,0
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.1,73,3.2,97,11.7,1015.3,Early Blight,1
25.3,62,7.5,289,8.7,1015.1,Late Blight,0
22.8,69,5.9,154,10.2,1015.6,Early Blight,1
27.6,57,9.1,12,8.6,1014.9,Late Blight,0
20.4,74,3.4,86,12.1,1014.7,Early Blight,1
28.9,55,8.3,341,8.8,1015.2,Late Blight,0
23.1,70,4.7,189,10.6,1015.4,Early Blight,1
26.4,59,6.9,276,9.1,1015,Late Blight,0
21.5,74,4.8,116,11.4,1015.7,Early Blight,1
24.3,66,2.5,234,9.5,1014.2,Late Blight,0
19.9,76,3.6,131,11,1014.9,Early Blight,1
27.1,59,7.4,309,8.8,1015.5,Late Blight,0
22.6,70,5.4,167,10.4,1015.2,Early Blight,1
29.2,55,9.2,2,8.5,1015.7,Late Blight,0
20.7,73,3.1,102,11.9,1014.6,Early Blight,1
30.1,53,8.8,353,8.9,1015.1,Late Blight,0
23,71,4.2,198,10.8,1015.3,Early Blight,1
26.9,58,7.8,267,9.3,1015.1,Late Blight,0
21.8,74,5.2,144,10.1,1015.4,Early Blight,1
24.8,64,2.2,224,9.3,1014.4,Late Blight,0
20,75,3.5,114,11.2,1014.5,Early Blight,1
28.4,56,8.1,326,8.6,1015.8,Late Blight,0
22.9,70,4.8,179,10.5,1015,Early Blight,1
22.3,72,5.1,179,10,1015.5,Early Blight,1
24.5,65,7.2,245,8.9,1016.2,Late Blight,0
19.8,76,3.3,120,11.1,1014.8,Early Blight,1
26.1,60,8.4,305,9.4,1014.9,Late Blight,0
21.2,75,4.9,100,12.3,1015.8,Early Blight,1
23.7,67,2.1,214,9.2,1014,Late Blight,0
20.5,74,3.9,154,11.7,1016.3,Early Blight,1
25.6,62,6.1,280,9.8,1015.2,Late Blight,0
18.9,78,2.8,77,12.5,1014.9,Early Blight,1
28.2,57,9.2,19,9,1014.7,Late Blight,0
23.4,68,4.5,200,10.3,1015.6,Early Blight,1
26.8,59,7.4,331,9.1,1014.3,Late Blight,0
19.3,77,3,105,11.9,1015.5,Early Blight,1
27.5,58,8.7,16,8.5,1015.1,Late Blight,0
22,71,5.6,172,10.3,1015.4,Early Blight,1
25.4,63,5.8,271,9.5,1014.5,Late Blight,0
20.9,75,3.2,136,11.6,1014.8,Early Blight,1
28.6,56,8.9,9,8.9,1015.7,Late Blight,0
21.7,73,4.2,133,12.2,1016.1,Early Blight,1
26,61,7,296,9,1015.5,Late Blight,0
19.5,76,2.7,85,12.7,1015,Early Blight,1
29.3,55,9.3,20,8.8,1015.8,Late Blight,0
23.5,68,5,198,9.8,1015.6,Early Blight,1
26.2,60,6.2,293,9.3,1014.2,Late Blight,0
20,75,4,146,11.5,1014.9,Early Blight,1
27.9,57,9.6,21,8.4,1014.4,Late Blight,0
21.4,74,4.6,154,12.1,1015.3,Early Blight,1
25.8,63,5.9,277,9.6,1014.6,Late Blight,0
19.1,77,2.9,90,12.6,1015.2,Early Blight,1
23.1,67,4.2,193,11,1015.9,Early Blight,1
